"taxon"
"Lasiopetalum ferrugineum"
"Lathyrus pratensis"
"Lathyrus sativus "
"Lathyrus vernus"
"Laurelia philippiana"
"Laurus azorica"
"Laurus nobilis"
"Lavandula dentata"
"Lavandula latifolia"
"Lavandula stoechas"
"Lavatera cretica"
"Lens culinaris"
"Lens culinaris "
"Lens nigricans "
"Leontodon autumnalis"
"Leontodon hispidus"
"Leontopodium ochroleucum"
"Lepechinia calycina"
"Lepidium ruderale"
"Lepidium sativum"
"Lepidosperma carphoides"
"Lepidosperma laterale"
"Lepidosperma semiteres"
"Lepidothamnus laxifolius"
"Leptaulus daphnoides"
"Leptospermum myrsinoides"
"Leptospermum polygalifolium"
"Leptospermum trinervium"
"Lespedeza capitata"
"Lesquerella angustifolia "
"Lesquerella gracilis "
"Lesquerella mendocina "
"Lesquerella pinetorum "
"Leucadendron arcuatum.(m&f)"
"Leucadendron brunoides"
"Leucadendron conifesula"
"Leucadendron foedum.(m&f)"
"Leucadendron lanigerum"
"Leucadendron laureolum"
"Leucadendron pubescens.(m&f)"
"Leucadendron salignum.(m&f)"
"Leucadendron xanthoconus.(m&f)"
"Leucanthemopsis alpina"
"Leucanthemum vulgare"
"Leucopogon conostephioides"
"Leucospermum conocarpodendron"
"Leucospermum cordifolium"
"Leucospermum hypophyllocarpodendro"
"Leucothoe racemosa"
"Leymus pubescens"
"Liatris aspera"
"Librevillea klainei"
"Licania arborea"
"Licania heteromorpha"
"Ligularia alpigena"
"Ligusticum huteri"
"Ligusticum mutellina"
"Ligustrum vulgare"
"Lilium martagon"
"Limonium migjornense"
"Linaria alpina"
"Lindelofia pterocarpa"
"Linnaea borealis"
"Linum bienne"
"Linum usitatissimum"
"Linum usitatissimum "
"Linum usitatissimum subsp. usitatissimum"
"Liquidambar styraciflua"
"Liriodendron tulipifera"
"Litchi chinensis"
"Lithocarpus havilandii"
"Livistona humilis"
"Lloydia serotina"
"Lobelia inflata"
"Loiseleuria procumbens"
"Lolium hybridum "
"Lolium multiflorum "
"Lolium perenne"
"Lolium perenne "
"Lolium rigidum"
"Lomatia hirsuta"
"Lomatia silaifolia"
"Lomatocarpa albomarginata"
"Lonchocarpus dipteroneurus"
"Lonchocarpus guatemalensis"
"Lonicera baltica"
"Lonicera bella"
"Lonicera etrusca"
"Lonicera hispidula"
"Lonicera periclymenum"
"Lonicera semenovii"
"Lonicera xylosteum"
"Lophira alata"
"Lophostemon lactifluus"
"Loricaria ilinissae"
"Lotus corniculatus"
"Lotus hirsutum"
"Lotus pentaphyllum"
"Lotus scoparius"
"Lotus spectabile"
"Lotus tenuis"
"Luehea seemannii"
"Luffa acutangula"
"Luma apiculata"
"Lumnitzera littorea"
"Lunania mexicana"
"Lupinus angustifolius "
"Lupinus arcticus"
"Lupinus kunthii"
"Lupinus perennis"
"Lupinus polyphyllus"
"Lupinus sp"
"Luzula alpino-pilosa"
"Luzula arctica"
"Luzula confusa"
"Luzula gigantea"
"Luzula multiflora"
"Luzula racemosa"
"Lychnis flos-jovis"
"Lycopersicon esculentum "
"Lycopodium annotinum"
"Lycopodium complanatum"
"Lyginia barbata"
"Lyonia lucida"
"Lythrum salicaria"
"Maackia amurensis"
"Macairea rufescens"
"Macaranga heynei"
"Macaranga hypoleuca"
"Macaranga lowii"
"Macaranga sp"
"Macaranga triloba"
"Machaerina mariscoides"
"Macrocnemum glabrescens"
"Macrozamia communis"
"Macrozamia riedlei"
"Madhuca indica"
"Madhuca sp1"
"Maesa japonica"
"Magnolia fraseri"
"Magnolia grandiflora"
"Magnolia obovata"
"Magnolia schiedeana"
"Maianthemum bifolium"
"Maianthemum canadense"
"Mallotus nesophilus"
"Mallotus paniculatus"
"Mallotus phillippensis"
"Malus domestica"
"Malus sp"
"Malus sylvestris"
"Malvastrum rotundifolium"
"Mammea africana"
"Mangifera foetida"
"Mangifera indica"
"Manihot esculenta"
"Mansoa verrucifera"
"Markhamia platycalyx"
"Matteuccia struthiopteris"
"Maytenus acuminata"
"Maytenus canariensis"
"Maytenus magellanica"
"Maytenus oleodes"
"Medicago lupulina "
"Medicago minima"
"Medicago sativa"
"Medicago sativa "
"Melaleuca acerosa"
"Melaleuca leucadendra"
"Melaleuca sp"
"Melaleuca uncinata"
"Melaleuca viridiflora"
"Melampyrum pratense"
"Melampyrum sylvaticum"
"Melastoma malabathricum"
"Melica ciliata"
"Melicope sp"
"Melilotus alba"
"Melilotus officinalis"
"Melilotus officinalis "
"Memora sp"
"Mentha spicata"
"Menyanthes trifoliata"
"Metrosideros polymorpha pubescent"
"Metrosideros polymorpha.gl"
"Metrosideros polymorpha.pb"
"Michelia nilagirica"
"Miconia albicans"
"Miconia argentea"
"Miconia dispar"
"Miconia fallax"
"Miconia ligustroides"
"Micrandra sprucei"
"Micromyrtus sessilis"
"Micropholis magueirei"
"Miliusa tomentosa"
"Millettia dura"
"Mimetes cucullatus"
"Mimetes fibrifolium"
"Mimulus aurantiacus"
"Mimusops elengi"
"Mimusops hexendra"
"Mimusops obovata"
"Mitragyna parviflora"
"Molinia caerulea"
"Monanthotaxis caffra"
"Moneses uniflora"
"Monocarpia marginalis"
"Monotes glaber"
"Morisonia americana"
"Mortoniodendron guatemalense"
"Morus alba"
"Mouriri uncitheca"
"Musa acuminata"
"Myoporum sandwicense"
"Myosotis palustris"
"Myrceugenia planipes"
"Myrica esculenta"
"Myrica faya"
"Myrica gale"
"Myricaria squamosa"
"Myriocarpa longipes"
"Myrsine lessertiana"
"Myrsine nummularia"
"Myrsine sandwicensis"
"Myrsine seguinii"
"Myrtus communis"
"Nectandra ambigens"
"Neea obovata"
"Nemopanthus mucronata"
"Neolitsea sericea"
"Neottianthe cucullata"
"Nephrolepis sp"
"Nerium oleander"
"Newtonia hildebrandtii"
"Nicotiana sylvestris"
"Nicotiana tabacum"
"Nicotiana tabacum "
"Niphogeton dissecta"
"Nothofagus antarctica"
"Nothofagus betuloides"
"Nothofagus dombeyi"
"Nothofagus menziesii"
"Nothofagus nitida"
"Nothofagus pumilio"
"Nototriche phyllanthos"
"Nuytsia floribunda"
"Nyctanthes arbor-tristis"
"Nyssa sylvatica"
"Ochna natalitia"
"Ochroma pyramidale"
"Ocimum basilicum"
"Ocotea bullata"
"Ocotea costulata"
"Ocotea esmereldana"
"Ocotea foetens"
"Oenothera blennis"
"Oenothera perennis"
"Olea capensis"
"Olea capensis.ssp.macrocarpa"
"Olea europaea"
"Olea europaea.ssp.africana"
"Olea woodiana"
"Olearia decurrens"
"Olearia moschata"
"Olearia numularifolia"
"Olearia pimelioides"
"Olearia virgata"
"Olinia ventosa"
"Omphalea oleifera"
"Onobrychis arenaria"
"Ononis repens"
"Oreomyrrhis andicola"
"Oreopanax obtusifolius"
"Oreopanax xalapensis"
"Origanum vulgare"
"Orthilia secunda"
"Orthion oblanceolatum"
"Oryza glaberrima"
"Oryza sativa"
"Oryza sativa "
"Oryza sativa aromatic subgroup"
"Oryza sativa aus subgroup"
"Oryza sativa subsp. indica"
"Oryza sativa temperate japonica subgroup"
"Oryza sativa tropical japonica subgroup"
"Ostrya japonica"
"Ostrya virginiana"
"Ouratea hexasperma"
"Ovidia pillo-pillo"
"Oxalis stricta"
"Oxydendrum arboreum"
"Oxygraphis glacialis"
"Oxyria digyna"
"Oxytropis chiliophylla"
"Oxytropis globiflora"
"Oxytropis incanescens"
"Oxytropis maydelliana"
"Oxytropis nigrescens"
"Paeonia cambessedesii"
"Pancovia golungensis"
"Pancovia turbinata"
"Panicum capillare"
"Panicum miliaceum"
"Panicum oligosanthe"
"Panicum virgatum"
"Papaver involucratum"
"Papaver laciniatum"
"Papaver somniferum"
"Paranomus bracteolaris"
"Parashorea malaanonan"
"Parathesis amplifolia"
"Parinari excelsa"
"Parnassia laxmannii"
"Passiflora edulis"
"Patersonia occidentalis"
"Pedicularis asplenifolius"
"Pedicularis hirsuta"
"Pedicularis lapponica"
"Pedicularis ludwigii"
"Pedicularis sceptrum-carolinum"
"Pennisetum glaucum "
"Pennisetum glaucum subsp. glaucum"
"Pennisetum violaceum"
"Penstemon grandiflorus"
"Peperomia sp"
"Pereskia guamacho"
"Persea americana"
"Persea borbonia"
"Persea indica"
"Persea lingue"
"Persea thunbergii"
"Persoonia falcata"
"Persoonia levis"
"Persoonia linearis"
"Persoonia saccata"
"Petalostigma quadriloculare"
"Petasites frigidus"
"Petrophile linearis"
"Peucedanum multivittatum"
"Phacelia tanacetifolia"
"Phacelia tanacetifolia "
"Phaseolus lunatus"
"Phaseolus vulgaris"
"Phaseolus vulgaris cv. Neckargold"
"Phaseolus vulgaris var. aborigineus"
"Phillyrea angustifolia"
"Phillyrea latifolia"
"Phillyrea media"
"Philotheca difformis"
"Phleum alpinum"
"Phleum pratense"
"Phlomis italica"
"Phlomis purpurea"
"Photinia davidiana"
"Photinia melanocarpa"
"Phragmites australis"
"Phyllocladus alpinus"
"Phyllodoce caerulea"
"Phyllota phylicoides"
"Phyllota remota"
"Physalis pumila"
"Physaria angustifolia "
"Physaria gracilis "
"Physaria mendocina "
"Physaria pinetorum "
"Physocarpus opulifolius"
"Picconia excelsa"
"Picea abies"
"Picea abies.x.obovata"
"Picea engelmanii"
"Picea glauca"
"Picea mariana"
"Picea sitchensis"
"Pickeringia montana"
"Picrorhiza scrophulariiflora"
"Pimelea linifolia"
"Pimelea microcephala"
"Pinguicula vulgaris"
"Pinus banksiana"
"Pinus canariensis"
"Pinus edulis"
"Pinus flexilis"
"Pinus halepensis"
"Pinus jeffreyi"
"Pinus monophylla"
"Pinus nigra"
"Pinus palustris"
"Pinus pinaster"
"Pinus ponderosa"
"Pinus resinosa"
"Pinus rigida"
"Pinus serotina"
"Pinus strobus"
"Pinus sylvestris"
"Piper aequale"
"Piper amalago"
"Piper auritum"
"Piper hispidum"
"Piper lapathifolium"
"Piper peltatum"
"Piper umbellatum"
"Piptocarpha rotundifolia"
"Pipturus albidus"
"Pistacia lentiscus"
"Pistacia terebinthus"
"Pisum sativum"
"Pisum sativum "
"Pisum sativum subsp. elatius"
"Pithecellobium carobobense"
"Pithecellobium dulce"
"Pithecellobium ligustrinum"
"Pithecellobium saman"
"Planchonia careya"
"Plantago arachnoidea"
"Plantago lanceloata"
"Plantago lanceolata"
"Plantago major"
"Plantago media"
"Plantago nubigena"
"Plantago rigida"
"Platanthera bifolia"
"Platanus occidentalis"
"Pleiostachya pruinoisa"
"Pleuranthodendron lindenii"
"Poa arctica"
"Poa glauca"
"Poa laxa"
"Poa pratensis"
"Podocarpus elongatus"
"Podocarpus falcatus"
"Podocarpus latifolius"
"Podocarpus neriifolius"
"Podocarpus nivalis"
"Podocarpus nubigena"
"Podocarpus saligna"
"Podophyllum peltatum"
"Polyalthia longifolia"
"Polyalthia pendulosa"
"Polygala sibirica"
"Polygala vulgaris"
"Polygonatum officinale"
"Polygonum aviculare"
"Polygonum bistorta"
"Polygonum pensylvanicum"
"Polygonum persicaria"
"Polygonum viviparum"
"Pomaderris ferruginea"
"Pongamia pinnata"
"Populus alba"
"Populus balsamifera"
"Populus deltoides"
"Populus fremontii"
"Populus grandidentata"
"Populus heterophylla"
"Populus maximowiczii"
"Populus sieboldii"
"Populus tremula"
"Populus tremuloides"
"Potentilla anserina"
"Potentilla arguta"
"Potentilla aurea"
"Potentilla contigua"
"Potentilla crantzii"
"Potentilla dryadanthoides"
"Potentilla erecta"
"Potentilla frigida"
"Potentilla fruticosa"
"Potentilla hyparctica"
"Potentilla malacotricha"
"Potentilla marsumurae"
"Potentilla moorcroftii"
"Potentilla multifida"
"Potentilla palustris"
"Potentilla pamirica"
"Potentilla peduncularis"
"Potentilla reptans"
"Potentilla salesovianum"
"Potentilla simplex"
"Potentilla verna"
"Poulsenia armata"
"Pouteria durlandii"
"Pouteria reticulata"
"Pouteria rhynchocarpa"
"Primula algida"
"Primula elatior"
"Primula farinosa"
"Primula glutinosa"
"Primula macrophylla"
"Primula pamirica"
"Prioria copaifera"
"Prosopis glandulosa"
"Prosopis juliflora"
"Protea acaulos"
"Protea bracteolaris"
"Protea burchellii"
"Protea compacta"
"Protea cordata"
"Protea glabra"
"Protea laurifolia"
"Protea nerifolia"
"Protea neriifolia"
"Protea nitida"
"Protea repens"
"Protea speciosa"
"Protea susannae"
"Protium sp1"
"Protium sp2"
"Protium sp3"
"Protium tenuifolium"
"Protomegabaria tapfiana"
"Prumnopitys andina"
"Prunella vulgaris"
"Prunus amygdalus"
"Prunus armeniaca"
"Prunus avium"
"Prunus domestica"
"Prunus dulcis"
"Prunus iIlicifolia"
"Prunus ilicifolia"
"Prunus laurocerasus"
"Prunus lusitanica"
"Prunus mahaleb"
"Prunus pennsylvanica"
"Prunus persica"
"Prunus sargentii"
"Prunus serotina"
"Prunus spinosa"
"Prunus ssiori"
"Prunus virginiana"
"Prunus vulgaris"
"Pseudobombax septenatum"
"Pseudolmedia oxyphyllaria"
"Pseudotsuga menziesii"
"Psidium guajava"
"Psoralea bituminosa"
"Psoralea tenuiflora"
"Psychotria capensis"
"Psychotria chiapensis"
"Psychotria faxlucens"
"Psychotria flava"
"Psychotria furcata"
"Psychotria limonensis"
"Psychotria marginata"
"Psychotria simiarum"
"Psychotria sp"
"Psychrophila leptosepala"
"Ptaeroxylon obliquum"
"Pteleopsis myrtifolia"
"Pteridium aquilinum"
"Pterocarpus marsupium"
"Pterocarpus rohrii"
"Pterocaulon pycnostachyum"
"Pterospermum acerifolia"
"Pterostylis sp"
"Ptychopyxis caput-medusae"
"Pultenaea daphnoides"
"Pultenaea flexilis"
"Punica granatum"
"Purshia tridentata"
"Pyrola elliptica"
"Pyrola media"
"Pyrola minor"
"Pyrola rotundifolia"
"Pyrus bourgeana"
"Pyrus communis"
"Pyrus cultivars"
"Pyrus pyraster"
"Qualea dichotoma"
"Qualea grandiflora"
"Quararibea asterolepsis"
"Quararibea yunckeri"
"Quercus acuta"
"Quercus agrifolia"
"Quercus alba"
"Quercus austrina"
"Quercus cerris"
"Quercus chapmanii"
"Quercus coccifera"
"Quercus coccinea"
"Quercus douglasii"
"Quercus durata"
"Quercus ellipsoidalis"
"Quercus faginea"
"Quercus falcata"
"Quercus geminata"
"Quercus hemispherica"
"Quercus humilis"
"Quercus ilex"
"Quercus Ilex"
"Quercus incana"
"Quercus keloggii"
"Quercus laevis"
"Quercus laurifolia"
"Quercus lobata"
"Quercus lusitanica"
"Quercus macrocarpa"
"Quercus margaretta"
"Quercus michauxii"
"Quercus minima"
"Quercus mongolica"
"Quercus mongolica.grosseserrata"
"Quercus myrsinaefolia"
"Quercus myrtifolia"
"Quercus nigra"
"Quercus petraea"
"Quercus prinus"
"Quercus pubescens"
"Quercus pumila"
"Quercus pyrenaica"
"Quercus robur"
"Quercus rotundifolia"
"Quercus rubra"
"Quercus salicina"
"Quercus shumardii"
"Quercus stellata"
"Quercus suber"
"Quercus turbinella"
"Quercus velutina"
"Quercus virginia.var.geminata"
"Quercus virginiana"
"Quercus xalapensis"
"Quisqualis indica"
"Ranunculus acris"
"Ranunculus bulbosus"
"Ranunculus ficaria"
"Ranunculus glacialis"
"Ranunculus hirtus"
"Ranunculus krasnovii"
"Ranunculus nemorosus"
"Ranunculus nivalis"
"Ranunculus peruvianus"
"Ranunculus pseudohirculus"
"Ranunculus repens"
"Ranunculus rufosepalus"
"Rapanea melanophloeos"
"Raphanus raphanistrum"
"Raphanus sativus"
"Raphanus sativus "
"Rauvolfia vomitoria"
"Regelia ciliata"
"Remijia morilloi"
"Retiniphyllum concolor"
"Retiniphyllum truncatum"
"Rhamnus alaternus"
"Rhamnus alnus"
"Rhamnus californica"
"Rhamnus cathartica"
"Rhamnus crocea"
"Rhamnus glandulosa"
"Rhamnus ludovici-salvatoris"
"Rheum acuminatum"
"Rheum nobile"
"Rheum spiciforme"
"Rhinanthus minor"
"Rhizophora apiculata"
"Rhizophora mucronata"
"Rhodamnia cinerea"
"Rhodiola gelida"
"Rhodiola heterodonta"
"Rhodiola pamiroalaica"
"Rhodiola rosea"
"Rhododendron anthopogon"
"Rhododendron groenlandicum"
"Rhododendron lapponicum"
"Rhododendron maximum"
"Rhododendron palustre"
"Rhododendron ponticum"
"Rhoicissus tomentosa"
"Rhus chirendensis"
"Rhus diversiloba"
"Rhus glabra"
"Rhus sandwicensis"
"Rhus tomentosa"
"Rhus typhina"
"Ribes alpinum"
"Ribes californicum"
"Ribes malvaceum"
"Ribes nigrum"
"Ribes reclinata"
"Ribes rubrum"
"Ribes spicatum"
"Ribes uva-crispa"
"Ribes uva.crispa"
"Robinia pseudoacacia"
"Robinsonella mirandae"
"Rosa arkansana"
"Rosa arvensis"
"Rosa caesia"
"Rosa canina"
"Rosa ciesielski"
"Rosa glauca"
"Rosa majalis"
"Rosa micrantha"
"Rosa mollis"
"Rosa rugosa"
"Rosa spinisissima"
"Rosa subcanina"
"Rosa vosagiaca"
"Rosmarinus officinalis"
"Rothmannia globosa"
"Roupala montana"
"Rubia peregrina"
"Rubus chamaemorus"
"Rubus corylifolius"
"Rubus fruticosus"
"Rubus hawaiiensis"
"Rubus hispidus"
"Rubus idaeus"
"Rubus saxatilis"
"Rubus sp"
"Rubus ulmifolius"
"Rudbeckia hirta"
"Rudbeckia serotina"
"Ruellia humilis"
"Rumex acetosella"
"Rumex lunaria"
"Rumex obtusififolius"
"Ruscus aculeatus"
"Saccharum officinarum"
"Salacia leptoclada"
"Salacia megistophylla"
"Salix acutifolia"
"Salix alaxensis"
"Salix alba"
"Salix alba x fragilis"
"Salix anticecrenata.Monadelpha"
"Salix arctica"
"Salix aurita"
"Salix aurita x cinerea"
"Salix canariensis"
"Salix caprea"
"Salix cinerea"
"Salix daphnoides"
"Salix dasyclados"
"Salix dasyclados x phylicifolia"
"Salix fragilis"
"Salix fuscescens"
"Salix glauca"
"Salix herbacea"
"Salix hultenii"
"Salix laevigata"
"Salix lapponum"
"Salix myrsinifolia"
"Salix myrsinites"
"Salix myrtilloides"
"Salix nigra"
"Salix pentandra"
"Salix phylicifolia"
"Salix planifolia"
"Salix polaris"
"Salix pulchra"
"Salix purpurea"
"Salix repens"
"Salix reticulata"
"Salix rosmarinifolia"
"Salix sp"
"Salix starkeana"
"Salix triandra"
"Salix viminalis"
"Salvia hispanica"
"Salvia officinalis"
"Salvia pitcheri"
"Sambucus mexicana"
"Sambucus nigra"
"Sambucus racemosa"
"Sanguinaria canadensis"
"Sanguisorba minor"
"Sanguisorba officinalis"
"Santalum acuminatum"
"Sapindus mykorossi"
"Sapindus saponaria"
"Sapium aucuparium"
"Sapium discolor"
"Saraca indica"
"Sarracenia purpurea"
"Saussurea gossypiphora"
"Saussurea salsa"
"Saxegothaea conspicua"
"Saxifraga hirculus"
"Scabiosa atropurpurea"
"Scaevola taccada"
"Schefflera macrocarpum"
"Schefflera morototoni"
"Schefflera vinosum"
"Schima brevifolia"
"Schizachyrium scoparium"
"Schizachyrium scoparius"
"Schleichera oleosa"
"Scholtzia involucrata"
"Scolopia crassipes"
"Scolopia mundii"
"Scolopia zeyheri"
"Scrophularia pamirica"
"Scyphiphora hydrophyllacea"
"Secale cereale"
"Secale cereale "
"Secale cereale x montanum "
"Sechium edule"
"Sedum acre"
"Sedum purpureum"
"Semecarpus anacardium"
"Senecio canescens"
"Senecio comosus"
"Senecio incanus"
"Senecio krascheninnikovii"
"Senecio nivale"
"Senecio reflexum"
"Senna artemisioides.1lft"
"Senna artemisioides.3lft"
"Serratula procumbens"
"Serruria fasciflora"
"Serruria fucifolia"
"Serruria hirsuta"
"Serruria nervosa"
"Serruria sp"
"Sesamum indicum "
"Setaria italica "
"Setaria italica subsp. italica"
"Setaria italica subsp. viridis"
"Shorea argentifolia"
"Shorea robusta"
"Sibbaldia procumbens"
"Sibbaldia tetrandra"
"Sideroxylon inerme"
"Sieversia pentapetala"
"Silene graminifolia"
"Silene mollisima"
"Silene thysanodes"
"Silphium integrifolium"
"Silphium terebinthinaceum"
"Simarouba amara"
"Simarouba glauca"
"Simmondsia chinensis"
"Sinapis alba"
"Sinapis alba "
"Smelowskia pectinata"
"Smilax aspera"
"Solanum candolleanum"
"Solanum dulcamara"
"Solanum ferocissium"
"Solanum lycopersicum"
"Solanum melongena"
"Solanum muricatum"
"Solanum pimpinellifolium"
"Solanum straminifolia"
"Solanum tuberosum"
"Solanum umbelliferum"
"Solidago canadensis"
"Solidago missouriensis"
"Solidago nemoralis"
"Solidago rigida"
"Solidago virgaurea"
"Sonchus arvensis"
"Sonneratia alba"
"Sophiopsis annua"
"Sophora chrysophylla"
"Sorbaria sorbifolia"
"Sorbus alnifolia"
"Sorbus aria"
"Sorbus aucuparia"
"Sorbus commixta"
"Sorbus intermedia"
"Sorghastrum nutans"
"Sorghum bicolor"
"Sorghum bicolor sudanense"
"Sorghum sudanense"
"Sorghum sudanense híbrido"
"Soymida febrifuga"
"Sparganium erectum"
"Spartothamnella puberula"
"Spathodea companulata"
"Spergula arvensis"
"Spergularia rubra"
"Spinacea oleracea cv. Matador"
"Spinacia oleracea"
"Spinacia oleracea otoño"
"Spiraea alba"
"Spiraea tomentosa"
"Spondias mangifera"
"Spondias radlkoferi"
"Sporobolus heterolepis"
"Stachys officinalis"
"Stellaria media"
"Stellaria winkleri"
"Stemmadenia donnell-smithii"
"Sterculia alata"
"Sterculia colorata"
"Stipa orientalis"
"Stipa spartea"
"Stipa splendens"
"Stirlingia latifolia"
"Strombosia scheffleri"
"Strychnos decussata"
"Strychnos gerrardii"
"Strychnos henningsii.ssp.gerrardii"
"Strychnos nuxvomica"
"Stylidium sp"
"Styphelia tameiameiae"
"Styrax camporum"
"Suaeda olufsenii"
"Succisa pratensis"
"Suregada zanzibariensis"
"Swartzia simplex"
"Swertia acaulis"
"Swertia marginata"
"Swietenia mahogoni"
"Symphoricarpos orbiculatus"
"Symplocos prunifolia"
"Syncarpia glomulifera"
"Synoum glandulosum"
"Syringa vulgaris"
"Syzygium confertum"
"Syzygium cumini"
"Syzygium eucalyptoides.ssp.bleeser"
"Syzygium houttuynii"
"Syzygium jambos"
"Syzygium sp1"
"Syzygium sp2"
"Syzygium suborbiculare"
"Tabebuia billbergiana"
"Tabebuia chrysantha"
"Tabebuia rosea"
"Tabernaemontana coronaria"
"Tachigali versicolor"
"Tanacetum djilgense"
"Tanacetum vulgare"
"Taraxacum alpinum"
"Taraxacum dissectum"
"Taraxacum leucantum"
"Taraxacum officinale"
"Tarenna fragrans"
"Taxodium distichum"
"Taxus baccata"
"Teclea gerrardii"
"Teclea natalensis"
"Teclea nobilis"
"Tectona grandis"
"Terminalia alata"
"Terminalia arjuna"
"Terminalia arostrata"
"Terminalia bellirica"
"Terminalia canescens"
"Terminalia catappa"
"Terminalia chebula"
"Terminalia ferdinandiana"
"Terminalia microcarpa"
"Terminalia sericea"
"Tetragastris panamensis"
"Teucrium chamaedrys"
"Thalictrum simplex"
"Theobroma cacao"
"Thespesia populnea"
"Thevetia paruviana"
"Thlaspi arvense"
"Thuja occidentalis"
"Thymus polytrichus"
"Thymus vulgaris"
"Tibouchina stenocarpa"
"Tilia americana"
"Tilia cordata"
"Tilia japonica"
"Tilia maximowicziana"
"Tocoyena formosa"
"Tofieldia coccinea"
"Tofieldia pusilla"
"Trattinnickia aspera"
"Trema cannabina"
"Trema micrantha"
"Trema orientalis"
"Trema tomentosa"
"Trichilia cipo"
"Trichilia martiana"
"Trichocladus crinitus"
"Trichocladus ellipticus"
"Trichophorum caespitos"
"Trichoscypha patens"
"Trichospermum mexicanum"
"Trientalis europaea"
"Trifolium alexandrinum"
"Trifolium alexandrinum "
"Trifolium angustifolium"
"Trifolium incarnatum"
"Trifolium incarnatum "
"Trifolium pratense"
"Trifolium repens"
"Trifolium repens "
"Trigonella foenum-graecum "
"Trigonobalanus verticillatus"
"Trilepisium phoberos"
"Trillium grandiflora"
"Triodia scabra"
"Tristaniopsis clementis"
"Tristaniopsis whiteana"
"Triticum aestivum"
"Triticum aestivum "
"Triticum durum"
"Triticum durum "
"Triticum monococcum subsp. aegilopoides"
"Triticum monococcum subsp. monococcum "
"Triticum x Agropyron "
"Trollius europaeus"
"Trophis mexicana"
"Tsuga canadensis"
"Turpinia insignis"
"Turpinia occidentalis"
"Typha latifolia"
"Uapaca staudtii"
"Ulex europaeus"
"Ulex gallii"
"Ulmus americana"
"Ulmus davidiana"
"Ulmus glabra"
"Ulmus laciniata"
"Ulmus laevis"
"Ulmus rubra"
"Ulmus thomasii"
"Umbellularia californica"
"Umtiza listeriana"
"UNKNOWN composite"
"UNKNOWN sp"
"Urera caracasana"
"Urera elata"
"Urginea maritima"
"Urospermum dalechampii"
"Urtica atrovirens"
"Urtica dioica"
"Vaccinium arboreum"
"Vaccinium chalicinum"
"Vaccinium corymbosum"
"Vaccinium myrtilLoides"
"Vaccinium myrtillus"
"Vaccinium oxycoccos"
"Vaccinium reticulatum"
"Vaccinium uliginosum"
"Vaccinium ulignosum"
"Vaccinium vitis-idaea"
"Valeriana fedtschenkoi"
"Valeriana pilosa"
"Vatairea lundellii"
"Ventilago viminalis"
"Vepris undulata"
"Veratrum parviflorum"
"Verbascum sinuatum"
"Verbascum thapsus"
"Vernonia baldwinii"
"Veronica alpestris"
"Veronica alpina"
"Veronica bellidioides"
"Veronica chamaedrys"
"Veronica longifolia"
"Veronica officinalis"
"Veronica spicata"
"Verticordia nitens"
"Viburnum cassinoides"
"Viburnum opulus"
"Viburnum rigidum"
"Viburnum tinus"
"Vicia benghalensis "
"Vicia cracca"
"Vicia faba"
"Vicia faba major"
"Vicia sativa "
"Vicia sepium "
"Vicia tetrasperma "
"Vicia villosa "
"Vigna radiata"
"Vigna unguiculata "
"Vincetoxicum hirundinaria"
"Viola canina"
"Viola jaubertiana"
"Viola mirabilis"
"Viola palustris"
"Viola scotophylla"
"Viola sp"
"Viola stolonifera"
"Viola tianschanica"
"Viola x.balearica"
"Virola sebifera"
"Vismia japurensis"
"Vismia lauriformis"
"Visnea mocanera"
"Vitex agnus-castus"
"Vitex pinnata"
"Vitis vinifera"
"Vochysia guatemalensis"
"Vulpia ciliata"
"Weinmannia trichosperma"
"Werneria humilis"
"Werneria nubigena"
"Werneria pumila"
"Woodfordia fruticosa"
"Wrightia natalensis"
"Wrightia pubescens"
"Wrightia tomentosa"
"Xanthophyllum stipitatum"
"Xanthorrhoea australis"
"Xanthorrhoea preissii"
"Xanthostemon paradoxus"
"Xeranthemum inapertum"
"Xylomelum pyriforme"
"Xymalos monospora"
"Zanthoxylum capense"
"Zanthoxylum ekmanii"
"Zanthoxylum fagra"
"Zanthoxylum kellermanii"
"Zanthoxylum panamense"
"Zea mays"
"Zea mays  mays"
"Zea mays mays"
"Zea mays subsp. mays"
"Zea mays subsp. parviglumis"
"Ziziphus glaberrima"
"Ziziphus jujuba"
"Ziziphus mucronata"
"Ziziphus obtusifolia"
"Zuelania guidonia"
"Zygophyllum rosowii"
